product_id,verified_purchase,star_rating,helpful_votes,review_body
B0012ZMBDQ,2,3.0,1,2
B00132ZG3U,535,4.297196261682243,1888,535
B00134P73C,1,5.0,7,1
B00134VV28,1,5.0,1,1
B0013718S2,1,3.0,1,1
B0013LYNTO,1,5.0,20,1
B0013ZCPIG,1,5.0,2,1
B00147FGJ8,1,4.0,1,1
B0015K9BXQ,1,4.0,0,1
B0015KHMLE,1,1.0,13,1
B0015YFTTC,28,4.571428571428571,39,28
B00161HE60,1,5.0,1,1
B0016P6RHS,1,5.0,0,1
B0016P7PTW,1,4.0,0,1
B001707T06,1,5.0,0,1
B001773ZIO,1,5.0,7,1
B0017KCPUK,1,1.0,0,1
B0017QHDUG,1,4.0,10,1
B0017TZD7S,1,1.0,0,1
B0017WNHYG,31,4.580645161290323,27,31
B001800I44,1,5.0,0,1
B00189XUBI,1,1.0,0,1
B0018BXH1Y,23,4.0,36,23
B0018C3V5A,84,4.511904761904762,79,84
B0018CQKXK,2,4.5,0,2
B0019CU2GU,1,3.0,0,1
B0019LUK9U,1,5.0,0,1
B0019QHUTI,1,4.0,0,1
B0019ZQJBY,3,4.666666666666667,0,3
B001A24RZG,1,5.0,1,1
B001AFFBCG,74,4.054054054054054,128,74
B001AJ6QNA,1,3.0,1,1
B001ANOTSU,1,3.0,5,1
B001AZJVGS,1,4.0,7,1
B001B0TJCI,28,3.642857142857143,119,28
B001B1QMKO,1,2.0,6,1
B001B2LINE,1,5.0,1,1
B001BJHCVO,1,1.0,0,1
B001BLIE32,1,5.0,2,1
B001BNLDQA,1,4.0,5,1
B001BOFIRO,62,4.193548387096774,109,62
B001BOFISS,26,3.923076923076923,36,26
B001CJJ5QS,1,5.0,0,1
B001CJJ5WC,1,5.0,3,1
B001CK23P2,13,4.461538461538462,47,13
B001CT06TI,1,5.0,0,1
B001D9U07A,1,4.0,44,1
B001DKMY9Q,2,3.5,14,2
B001E5EAT2,1,5.0,2,1
B001E5EBN2,1,5.0,23,1
B001E5ED2G,1,4.0,5,1
B001E74MLG,1,2.0,4,1
B001E96L86,1,5.0,0,1
B001E96OE2,1,5.0,0,1
B001E96QJK,2,5.0,5,2
B001EJOQB0,1,5.0,0,1
B001ELJO0Q,1,1.0,12,1
B001ELZ8CE,1,5.0,0,1
B001ET7HZ2,1,5.0,4,1
B001ET7LHG,1,5.0,17,1
B001EXL5S8,1,5.0,25,1
B001F02LXI,1,5.0,0,1
B001F0NFVU,1,1.0,3,1
B001F51TBI,1,5.0,1,1
B001F51TGI,1,5.0,10,1
B001FDQNSY,1,5.0,1,1
B001FOFI0W,1,5.0,11,1
B001FSK8SA,1,4.0,0,1
B001G7PLMI,1,5.0,4,1
B001GIM576,1,5.0,3,1
B001GQKPAM,1,2.0,1,1
B001I2J86Q,1,2.0,0,1
B001I6WQY8,1,5.0,5,1
B001IZZX1C,1,4.0,10,1
B001JE2CJS,1,1.0,13,1
B001JJBC9Y,1,4.0,0,1
B001JZ0AW8,1,5.0,0,1
B001KZD5V0,1,2.0,0,1
B001L0EDGK,21,4.857142857142857,39,21
B001LF4G7G,29,4.448275862068965,18,29
B001LQY1X4,99,4.02020202020202,188,99
B001MBR4U0,1,5.0,0,1
B001MEG28C,1,3.0,4,1
B001MP4882,4,4.75,23,4
B001MXWZFM,51,4.392156862745098,55,51
B001OG52I4,1,5.0,1,1
B001OI8L6C,1,5.0,5,1
B001PNDMHE,1,3.0,11,1
B001QTW2FK,253,4.138339920948616,268,253
B001QTW32C,1,2.0,0,1
B001RUW58C,1,5.0,0,1
B001RV2VQW,23,3.9565217391304346,64,23
B001RVGSLQ,1,5.0,0,1
B001S2PMBQ,1,3.0,4,1
B001S3I57S,1,3.0,6,1
B001T54QVY,1,3.0,0,1
B001U9M2EW,1,5.0,1,1
B001UE7D2I,260,3.9115384615384614,821,260
B001UE7D2S,22,4.863636363636363,1,22
B001UE7D32,21,4.571428571428571,43,21
B001UE7D3C,23,4.086956521739131,28,23
B001UE7D3M,7,2.7142857142857144,9,7
B001UE7D3W,26,4.423076923076923,22,26
B001UE7D46,17,4.0,11,17
B001UHMWBM,38,4.578947368421052,27,38
B001UHN0EK,1,5.0,0,1
B001UHN0OA,54,4.296296296296297,84,54
B001VJQEDG,1,3.0,0,1
B001XFSZRQ,1,3.0,1,1
B0020MMCB6,1,1.0,13,1
B0020Z31S6,1,4.0,47,1
B0023Q2NQ8,1,5.0,3,1
B00243FWMM,1,5.0,0,1
B00247PLOC,1,5.0,0,1
B00262CQ1Q,1,2.0,7,1
B0026ZD0WM,53,4.433962264150943,104,53
B0027A8Q52,3,5.0,49,3
B0027A8Q5W,1,5.0,0,1
B0027A8QES,1,1.0,3,1
B0027SU9JU,81,4.283950617283951,282,81
B00283XATA,1,2.0,0,1
B0028K3J9O,1,5.0,0,1
B00290QOTK,1,5.0,1,1
B002954N5M,1,5.0,3,1
B0029ERWH4,1,5.0,0,1
B0029ULZOY,1,2.0,0,1
B002AMUIAI,1,4.0,4,1
B002B8VE4U,94,3.9468085106382977,309,94
B002BAW730,1,4.0,16,1
B002BFX6EO,59,4.440677966101695,332,59
B002BTY0Z4,1,4.0,4,1
B002C0CZEU,1,5.0,0,1
B002C741MM,1,5.0,0,1
B002C741MW,1,5.0,2,1
B002C7DK7Y,1,5.0,0,1
B002CF2T8C,1,5.0,3,1
B002CGSDCW,1,1.0,3,1
B002CMLS50,1,5.0,0,1
B002CS4MGG,1,4.0,0,1
B002D4B7PS,1,1.0,1,1
B002D4D4FO,4,1.75,42,4
B002DMHZZ6,1,3.0,0,1
B002ERBN94,1,5.0,0,1
B002F50FYE,1,1.0,5,1
B002GQMTAK,55,2.690909090909091,23,55
B002H6P0ZK,1,5.0,2,1
B002HMCIOK,1,1.0,2,1
B002HWS7UY,1,5.0,0,1
B002HZY6BK,1,1.0,4,1
B002I70P12,1,4.0,7,1
B002J2IJH8,1,5.0,6,1
B002LIXTFC,3,4.666666666666667,1,3
B002LQBMIA,1,5.0,0,1
B002M40ASO,1,4.0,1,1
B002MHW4MG,41,4.024390243902439,214,41
B002MVF22Q,1,2.0,2,1
B002N5MKLW,1,5.0,2,1
B002NGMEPI,24,3.25,33,24
B002NGMEVW,11,4.2727272727272725,51,11
B002P3L08Q,1,5.0,6,1
B002PSB6TO,1,5.0,0,1
B002Q73C4G,1,5.0,11,1
B002QASVFS,3,4.666666666666667,1,3
B002QFMY42,1,5.0,0,1
B002QGG4IS,1,3.0,2,1
B002QZHV9A,1,5.0,0,1
B002R290Z0,1,5.0,0,1
B002RKK4O8,1,4.0,2,1
B002RT718G,1,2.0,7,1
B002SKZS4S,1,4.0,6,1
B002T71IL2,1,5.0,166,1
B002TUU5D6,1,1.0,4,1
B002UU9Q6W,1,3.0,0,1
B002UUT43C,1,3.0,2,1
B002WTC38O,1,4.0,0,1
B002X09I76,1,5.0,6,1
B002XGK16M,1,5.0,9,1
B002XITLL6,1,2.0,2,1
B002Z6YXIW,1,5.0,14,1
B002Z7FSPS,1,5.0,4,1
B002ZAKOEK,1,4.0,0,1
B002ZG97BU,1,4.0,1,1
B002ZNJJ8E,1,5.0,0,1
B00336EUU4,2,3.5,238,2
B0034EMMNM,1,5.0,3,1
B0035FZRZK,1,5.0,0,1
B0035Y4KEK,1,5.0,12,1
B0036C2W50,1,1.0,5,1
B0036FSWHE,1,4.0,14,1
B00376IQT6,1,5.0,19,1
B0037MFCHE,72,4.097222222222222,34,72
B0037MKQE8,34,4.235294117647059,23,34
B003837V8A,66,3.3484848484848486,70,66
B003987CL0,1,1.0,3,1
B0039QNNM4,1,5.0,0,1
B0039UTO5A,1,4.0,0,1
B003AKHQG8,1,3.0,28,1
B003ATZ8SC,1,4.0,0,1
B003AUYX9Q,1,5.0,5,1
B003BQ6QXK,1,5.0,0,1
B003C1V814,1,4.0,0,1
B003DHXODW,1,5.0,0,1
B003E1QHLS,1,1.0,1,1
B003FBG88E,140,4.4,343,140
B003FD8FSS,1,5.0,3,1
B003FDBKLM,1,5.0,3,1
B003GDK6F2,1,4.0,1,1
B003GWKW7U,1,4.0,0,1
B003I8K2D6,1,4.0,1,1
B003ICX810,44,4.068181818181818,56,44
B003IHQ4LG,1,4.0,1,1
B003J9F2NE,1,2.0,3,1
B003JA5OWC,1,4.0,0,1
B003L0LWYY,40,4.3,37,40
B003LZ6L4U,1,2.0,1,1
B003M57E9A,1,4.0,4,1
B003N74ES6,1,4.0,0,1
B003ODETES,1,5.0,0,1
B003Q8WAHO,1,5.0,14,1
B003S56KWQ,21,4.619047619047619,48,21
B003S961HG,1,1.0,0,1
B003SYYF6A,1,5.0,1,1
B003TJBI64,25,4.44,18,25
B003TO74W6,1,5.0,1,1
B003TQPRGY,108,4.277777777777778,137,108
B003UAABUG,1,5.0,0,1
B003UFPN6S,1,5.0,1,1
B003URDOVC,1,5.0,0,1
B003V11QJO,1,5.0,2,1
B003V264WW,587,4.2248722316865415,666,587
B003VAD40E,1,1.0,4,1
B003VZNCQK,30,3.6666666666666665,33,30
B003VZS9NG,22,3.909090909090909,25,22
B003XS017S,1,1.0,25,1
B003YCN6XO,1,3.0,2,1
B003YEGI0A,1,5.0,22,1
B00404WI70,1,5.0,0,1
B0040VGR3Y,28,4.571428571428571,71,28
B00424WK4O,2,4.5,1,2
B0043W2C48,29,4.0,147,29
B00440ZZKW,41,3.5609756097560976,52,41
B0046NNV1M,1,5.0,0,1
B0047LPZSU,1,5.0,4,1
B004A3940K,1,3.0,0,1
B004AQEOTI,1,1.0,0,1
B004ATPPRK,22,4.5,35,22
B004CASKMO,1,5.0,54,1
B004CEG0T0,1,5.0,1,1
B004GHG8EK,1,1.0,2,1
B004H5D40W,1,2.0,7,1
B004INUY06,72,4.180555555555555,93,72
B004JDYG7W,1,5.0,1,1
B004MDREWI,2,4.5,2,2
B004NPQQLU,9,4.0,3,9
B004O76DEC,1,5.0,0,1
B004QWVY8A,1,4.0,1,1
B004TX0MLQ,1,5.0,4,1
B004UE9RPQ,1,2.0,8,1
B004V6WWL4,1,3.0,4,1
B004YBC5K4,1,5.0,7,1
B004YZMKKU,136,4.139705882352941,236,136
B0050PNHBY,26,4.576923076923077,21,26
B0050QLDGY,61,3.9836065573770494,29,61
B0054Y2Q4K,21,4.809523809523809,53,21
B0057HQ6C2,30,4.466666666666667,90,30
B005GD1EP6,1,3.0,14,1
B005IH0KDC,25,3.96,73,25
B005R9AHO8,1,5.0,7,1
B006BNFXHU,32,4.625,63,32
B006FLC09W,40,4.4,170,40
B006QREFI4,29,4.310344827586207,10,29
B007F2Q0UK,1,4.0,3,1
B007O385QC,26,4.615384615384615,34,26
B007PM4M3M,21,3.9523809523809526,36,21
B007ROD3AG,88,4.238636363636363,483,88
B007ROD3O2,60,4.3,86,60
B007T70X0Y,32,4.34375,194,32
B0089TDTWK,49,3.9591836734693877,61,49
B008O1V33A,68,3.823529411764706,114,68
B008OEZ0N6,44,3.727272727272727,111,44
B0099RKYEM,32,4.75,4,32
B009ISDBHO,1,2.0,0,1
B009ZPMPGI,43,3.9302325581395348,86,43
B00A6OBZH2,1,5.0,0,1
B00A7JA72U,31,4.483870967741935,24,31
B00APV7OWG,138,4.246376811594203,193,138
B00B9QUDX8,3,3.6666666666666665,0,3
B00BB8ZIW0,101,4.425742574257426,102,101
B00BBCVPAU,6,4.166666666666667,8,6
B00BT7UNLY,19,4.842105263157895,9,19
B00BT7V4DA,13,4.923076923076923,1,13
B00BT7VOI0,17,4.823529411764706,30,17
B00CC7Y0G4,59,4.3559322033898304,53,59
B00E2TYR22,4,4.75,3,4
B00FZQ0H0C,2,4.5,0,2
B00GU2PWHS,30,4.933333333333334,12,30
B00HZYSZHY,2,5.0,3,2
B00JH2C3DE,46,4.5,250,46
B00JQIAUDY,59,3.8983050847457625,327,59
B00JXQ06X8,44,3.840909090909091,215,44
B00KJRZT8W,2,5.0,4,2
B00MEBKQ8E,12,4.833333333333333,2,12
B00MFBGATM,12,4.666666666666667,60,12
B00MMRFUG8,23,4.608695652173913,276,23
B00O0WRO08,42,4.5476190476190474,23,42
B00P88VPKS,46,4.695652173913044,39,46
B00QNC39TI,22,4.2727272727272725,143,22
B00RPL1W4U,19,4.052631578947368,26,19
B00RPL1W9U,10,4.4,11,10
B00SKQFT4I,159,4.547169811320755,308,159
B00TA1JX3A,32,4.40625,8,32
B00VRN7SB8,15,4.2,24,15
